0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
84.9142857143,98.3428571429,113.485714286,125.085714286,135.457142857,150.914285714,166.514285714,174.314285714,176.8,172.828571429,170.428571429,165.4,155.142857143,143.371428571,136.085714286,132.628571429,133.314285714,136.371428571,140.085714286,136.728571429,0.0
87.7,94.2,102.2,105.457142857,113.028571429,134.828571429,160.085714286,174.542857143,178.828571429,176.657142857,163.2,149.885714286,135.457142857,115.828571429,95.3428571429,87.8,88.3142857143,88.7714285714,89.4857142857,90.1285714286,0.0
95.7285714286,94.0857142857,104.371428571,123.942857143,138.428571429,155.085714286,163.542857143,171.6,174.571428571,178.257142857,167.485714286,139.228571429,106.971428571,93.0857142857,93.0,94.2857142857,94.4571428571,94.4,96.4,96.9,0.0
97.2285714286,85.0857142857,103.371428571,125.542857143,146.4,154.114285714,165.485714286,173.085714286,178.942857143,173.257142857,153.142857143,122.714285714,102.457142857,91.2,93.6285714286,92.3142857143,90.0,90.3428571429,94.7714285714,88.0571428571,0.0
93.5714285714,88.7142857143,103.428571429,117.257142857,118.514285714,131.457142857,153.628571429,173.857142857,177.6,169.4,165.314285714,147.942857143,127.542857143,107.942857143,105.314285714,100.285714286,98.8571428571,99.7714285714,102.485714286,99.1285714286,0.0
82.3857142857,85.4571428571,90.3142857143,102.771428571,124.171428571,147.314285714,163.257142857,172.8,176.114285714,174.085714286,174.428571429,167.971428571,147.057142857,119.314285714,101.542857143,96.5142857143,100.142857143,100.542857143,96.9714285714,96.7571428571,0.0
97.5428571429,88.8285714286,95.2571428571,103.2,108.828571429,130.514285714,162.4,178.828571429,180.085714286,164.171428571,138.714285714,114.714285714,115.485714286,114.714285714,110.257142857,108.885714286,110.942857143,112.6,111.6,114.1,0.0
97.7714285714,90.9142857143,92.6285714286,95.4857142857,95.0,120.857142857,155.714285714,176.485714286,176.571428571,172.142857143,152.942857143,127.685714286,116.542857143,113.228571429,109.857142857,109.171428571,108.114285714,109.428571429,110.714285714,107.571428571,0.0
91.7142857143,94.1428571429,103.285714286,120.2,133.257142857,153.371428571,167.857142857,176.8,176.4,172.228571429,159.342857143,139.571428571,128.428571429,113.742857143,95.6285714286,84.2285714286,88.0285714286,88.6857142857,86.5428571429,87.1142857143,0.0
99.7142857143,95.1428571429,96.2857142857,105.2,116.171428571,130.228571429,154.4,172.514285714,176.685714286,163.714285714,148.4,131.457142857,125.514285714,120.057142857,118.971428571,117.514285714,114.942857143,113.2,115.2,114.2,0.0
92.9,91.4,117.4,138.942857143,150.457142857,158.542857143,170.771428571,174.857142857,178.228571429,166.771428571,144.571428571,114.685714286,98.3142857143,88.6285714286,87.2,84.6,84.7428571429,86.7142857143,90.8571428571,87.7857142857,0.0
99.8285714286,87.6857142857,101.971428571,123.285714286,150.171428571,162.571428571,174.971428571,175.342857143,173.657142857,173.257142857,174.0,155.771428571,126.142857143,100.8,93.0285714286,92.4857142857,94.6571428571,92.8857142857,90.7428571429,95.8142857143,0.0
87.3714285714,89.5142857143,106.228571429,119.942857143,131.028571429,140.114285714,157.314285714,170.085714286,178.057142857,178.857142857,161.8,137.4,119.942857143,110.828571429,98.0857142857,92.0,95.9142857143,95.5142857143,91.6571428571,92.5857142857,0.0
82.1285714286,84.4857142857,98.7714285714,115.6,136.514285714,156.0,172.885714286,175.742857143,175.457142857,170.085714286,157.714285714,141.457142857,124.771428571,113.371428571,103.685714286,103.628571429,103.542857143,104.857142857,104.428571429,104.142857143,0.0
84.0857142857,89.6571428571,97.5142857143,103.542857143,106.028571429,126.514285714,157.171428571,179.714285714,179.6,176.114285714,159.857142857,142.8,124.228571429,111.771428571,98.8857142857,98.2,101.142857143,103.914285714,102.057142857,95.9857142857,0.0
83.6285714286,90.4857142857,96.7714285714,99.4285714286,98.4571428571,113.314285714,146.4,172.142857143,179.171428571,178.514285714,161.228571429,135.257142857,112.314285714,102.628571429,88.6571428571,86.2285714286,88.3428571429,90.2,87.2,84.2,0.0
79.8571428571,94.5714285714,105.142857143,127.314285714,152.342857143,169.371428571,172.257142857,174.342857143,174.571428571,175.0,158.0,136.428571429,120.914285714,118.971428571,114.457142857,112.742857143,111.971428571,109.428571429,108.714285714,116.071428571,0.0
90.9285714286,86.2857142857,98.5714285714,111.542857143,124.085714286,138.085714286,156.542857143,168.314285714,176.685714286,170.028571429,158.171428571,139.742857143,127.057142857,121.457142857,120.428571429,120.771428571,119.428571429,119.428571429,119.714285714,120.571428571,0.0
82.6428571429,92.4285714286,96.8571428571,98.5714285714,104.028571429,121.2,149.142857143,170.914285714,177.628571429,170.742857143,153.542857143,136.371428571,132.314285714,119.257142857,101.485714286,87.3142857143,92.0,93.1428571429,92.5714285714,87.3571428571,0.0
95.3571428571,82.5714285714,102.142857143,131.542857143,155.257142857,164.171428571,169.142857143,173.428571429,174.114285714,177.057142857,171.885714286,146.085714286,116.771428571,95.4857142857,90.6857142857,86.7142857143,87.5714285714,84.2285714286,82.5142857143,90.8714285714,0.0
84.4142857143,84.3428571429,100.485714286,120.2,135.742857143,148.971428571,161.314285714,170.857142857,175.085714286,175.314285714,171.942857143,155.685714286,134.571428571,111.485714286,96.3142857143,89.3142857143,93.7142857143,93.2285714286,90.5142857143,94.8714285714,0.0
93.8571428571,81.5714285714,112.142857143,140.0,149.428571429,146.6,157.342857143,169.057142857,177.342857143,175.657142857,172.371428571,167.171428571,156.371428571,147.028571429,140.971428571,143.0,141.628571429,141.742857143,142.171428571,139.457142857,0.0
98.6428571429,85.4285714286,100.857142857,122.742857143,139.371428571,141.628571429,155.142857143,168.028571429,175.2,175.485714286,162.0,141.657142857,120.571428571,108.257142857,96.7428571429,94.5714285714,93.9142857143,94.0,96.0,101.0,0.0
82.1428571429,88.4285714286,100.857142857,126.342857143,149.4,161.085714286,166.628571429,173.742857143,181.342857143,166.257142857,140.514285714,112.914285714,106.314285714,98.3142857143,93.1714285714,89.5428571429,91.8571428571,91.4571428571,91.0285714286,92.7428571429,0.0
96.2571428571,87.9714285714,97.5428571429,105.114285714,119.4,136.628571429,159.428571429,168.2,177.685714286,162.914285714,147.428571429,127.228571429,119.971428571,112.085714286,111.714285714,108.2,106.457142857,105.4,107.4,108.9,0.0
99.3857142857,89.4571428571,95.3142857143,112.057142857,130.028571429,143.885714286,158.685714286,170.085714286,174.228571429,173.057142857,172.514285714,169.914285714,169.171428571,147.942857143,123.685714286,106.742857143,110.828571429,109.171428571,109.885714286,111.528571429,0.0
86.4428571429,89.2285714286,118.657142857,145.628571429,156.257142857,159.085714286,165.228571429,170.571428571,176.371428571,172.285714286,160.057142857,138.142857143,122.228571429,107.914285714,98.7428571429,94.4857142857,94.8,93.6857142857,93.5428571429,99.1142857143,0.0
96.0285714286,80.8857142857,93.1714285714,111.0,126.142857143,135.257142857,151.142857143,164.514285714,176.2,174.828571429,164.228571429,151.8,145.114285714,125.485714286,99.6571428571,86.0857142857,90.0,92.0,93.0,91.0,0.0
96.8428571429,83.6285714286,101.057142857,128.914285714,146.4,155.428571429,163.571428571,174.657142857,180.457142857,170.142857143,140.314285714,112.428571429,97.8571428571,93.7428571429,87.1142857143,84.8571428571,86.1142857143,88.8571428571,89.4285714286,86.6428571429,0.0
92.3428571429,97.6285714286,103.057142857,111.714285714,126.514285714,148.485714286,169.142857143,179.371428571,176.914285714,170.428571429,157.228571429,136.142857143,113.628571429,97.4857142857,92.0285714286,92.4,93.5714285714,89.8,86.8,94.8,0.0
83.6571428571,93.3714285714,93.9428571429,89.7714285714,105.542857143,121.971428571,149.857142857,164.8,179.942857143,165.342857143,147.457142857,132.885714286,132.685714286,116.4,95.6285714286,82.0857142857,83.1714285714,86.7142857143,90.8571428571,85.2857142857,0.0
95.3142857143,88.7428571429,95.8857142857,109.4,123.657142857,137.428571429,152.8,167.571428571,179.085714286,161.342857143,131.971428571,110.0,103.914285714,95.2,86.6,83.0571428571,82.9428571429,85.0,87.0,82.0,0.0
93.6714285714,100.314285714,95.0285714286,108.085714286,128.028571429,154.085714286,165.971428571,176.257142857,178.2,175.228571429,162.514285714,135.857142857,114.6,98.2857142857,95.9428571429,92.2285714286,92.8285714286,91.3714285714,92.0857142857,88.7285714286,0.0
83.2142857143,88.1428571429,93.2857142857,98.8857142857,106.428571429,114.457142857,138.028571429,160.485714286,178.142857143,169.228571429,159.771428571,144.428571429,132.857142857,114.514285714,105.457142857,101.771428571,100.2,100.428571429,103.714285714,103.071428571,0.0
86.2428571429,90.0285714286,100.457142857,108.514285714,124.6,146.428571429,167.4,175.828571429,176.942857143,177.742857143,168.342857143,153.514285714,129.571428571,106.628571429,91.5142857143,91.2285714286,94.4571428571,97.5714285714,96.2857142857,95.9285714286,0.0
96.5857142857,90.6571428571,101.514285714,112.028571429,124.971428571,141.285714286,162.542857143,171.6,174.942857143,168.257142857,164.142857143,161.428571429,161.542857143,134.6,101.457142857,84.1428571429,88.9428571429,89.0571428571,88.6285714286,90.3428571429,0.0
95.2857142857,80.8571428571,91.7142857143,104.942857143,116.771428571,126.428571429,149.485714286,166.714285714,175.285714286,169.771428571,165.371428571,164.028571429,145.428571429,113.828571429,89.0857142857,90.0571428571,89.4285714286,87.4285714286,86.7142857143,89.5714285714,0.0
97.5571428571,90.7714285714,97.3428571429,102.285714286,108.257142857,127.342857143,154.885714286,172.542857143,177.2,173.142857143,167.714285714,158.285714286,144.342857143,124.885714286,113.342857143,111.457142857,110.771428571,110.457142857,111.028571429,107.742857143,0.0
82.4285714286,91.2857142857,100.571428571,115.0,127.2,146.257142857,166.971428571,178.4,174.2,169.942857143,157.914285714,142.914285714,133.342857143,122.0,106.714285714,97.6,97.7714285714,99.5142857143,102.657142857,100.085714286,0.0
92.4285714286,81.2857142857,108.571428571,139.8,160.0,159.657142857,165.571428571,170.485714286,175.2,166.571428571,156.857142857,144.085714286,125.228571429,100.142857143,87.5714285714,90.2285714286,91.3142857143,87.6571428571,84.2285714286,88.9428571429,0.0
90.2571428571,81.9714285714,104.542857143,127.828571429,153.857142857,163.8,172.714285714,174.2,176.085714286,175.085714286,167.028571429,160.028571429,145.4,119.771428571,96.7428571429,88.5428571429,92.2,96.8857142857,98.7428571429,90.8142857143,0.0
86.1428571429,98.4285714286,112.857142857,131.257142857,152.085714286,166.457142857,171.685714286,170.485714286,172.057142857,177.028571429,164.771428571,143.457142857,115.085714286,98.3428571429,85.0285714286,84.5714285714,86.6285714286,88.5142857143,89.6571428571,89.5857142857,0.0
90.1285714286,93.4857142857,129.771428571,153.8,151.2,153.6,163.971428571,174.371428571,178.514285714,174.4,168.0,159.485714286,146.228571429,125.142857143,107.028571429,97.2,96.2,96.8,102.8,103.3,0.0
86.0857142857,92.6571428571,100.514285714,118.371428571,140.771428571,149.057142857,160.6,171.028571429,177.485714286,170.685714286,156.2,132.914285714,111.285714286,98.1142857143,93.3714285714,91.5714285714,89.6571428571,87.9714285714,91.6857142857,94.8285714286,0.0
86.9142857143,99.3428571429,101.485714286,109.342857143,123.485714286,146.457142857,164.885714286,174.257142857,173.914285714,167.228571429,152.8,132.171428571,112.457142857,97.0571428571,91.3428571429,92.8857142857,90.5428571429,89.8571428571,91.4285714286,89.6428571429,0.0
83.7285714286,94.0857142857,108.371428571,130.057142857,145.828571429,158.2,161.8,168.628571429,177.057142857,174.714285714,164.828571429,155.714285714,149.6,129.742857143,108.257142857,99.6857142857,102.228571429,103.457142857,104.028571429,101.242857143,0.0
97.6857142857,87.2571428571,101.114285714,115.8,131.514285714,136.971428571,154.342857143,166.6,176.457142857,171.142857143,154.971428571,132.742857143,113.657142857,104.285714286,98.5142857143,99.2285714286,101.771428571,99.8571428571,96.4285714286,96.6428571429,0.0
88.1857142857,93.2571428571,104.114285714,118.771428571,138.914285714,146.714285714,159.514285714,171.457142857,178.428571429,170.942857143,155.857142857,139.142857143,128.628571429,117.6,106.228571429,97.7714285714,98.7714285714,98.4857142857,98.3428571429,95.9142857143,0.0
83.6,81.6,97.6,114.485714286,124.257142857,130.028571429,148.628571429,166.571428571,179.085714286,173.8,172.085714286,150.628571429,126.028571429,99.2571428571,87.5714285714,80.7714285714,81.8571428571,83.2,83.2,86.2,0.0
87.5571428571,86.7714285714,112.342857143,136.4,145.057142857,157.142857143,167.857142857,176.457142857,180.2,167.4,144.514285714,125.657142857,112.542857143,98.8,90.2857142857,88.9714285714,89.4857142857,91.5142857143,94.6571428571,94.5857142857,0.0
90.1285714286,80.4857142857,105.771428571,129.314285714,145.514285714,151.171428571,162.657142857,170.571428571,177.685714286,174.485714286,173.028571429,157.514285714,132.428571429,106.285714286,97.2,92.4571428571,93.9714285714,96.1142857143,98.2571428571,95.6857142857,0.0
79.6142857143,86.5428571429,92.6857142857,111.714285714,128.657142857,148.2,161.457142857,173.028571429,180.371428571,166.942857143,149.428571429,132.771428571,128.4,110.657142857,95.5142857143,86.8571428571,88.6,87.0,89.0,90.5,0.0
86.5714285714,94.7142857143,108.428571429,118.428571429,134.771428571,151.542857143,169.371428571,174.714285714,179.0,174.114285714,166.828571429,148.914285714,130.285714286,107.257142857,96.0857142857,91.5428571429,91.2285714286,90.4571428571,91.0285714286,92.2428571429,0.0
93.1142857143,90.5428571429,103.685714286,119.4,134.057142857,143.371428571,158.228571429,168.457142857,174.771428571,170.257142857,162.714285714,132.657142857,104.914285714,86.1428571429,86.5428571429,87.2571428571,88.5714285714,89.6285714286,86.9142857143,89.2714285714,0.0
86.0,92.0,99.0,104.342857143,124.571428571,146.714285714,168.8,172.742857143,175.542857143,167.257142857,155.657142857,145.371428571,137.057142857,119.028571429,96.6285714286,86.8,88.4,88.6571428571,89.2285714286,93.9428571429,0.0
99.0285714286,97.8857142857,91.1714285714,103.257142857,125.371428571,146.6,160.771428571,170.971428571,176.942857143,162.514285714,147.771428571,125.057142857,113.6,96.2285714286,87.0285714286,83.8285714286,83.7714285714,85.9714285714,85.6857142857,87.8285714286,0.0
97.8,80.8,98.8,119.628571429,137.571428571,149.857142857,162.342857143,168.628571429,175.514285714,177.514285714,171.457142857,153.914285714,129.171428571,108.771428571,100.628571429,97.8285714286,96.1428571429,93.8857142857,96.7428571429,101.814285714,0.0
97.9285714286,84.2857142857,102.571428571,126.142857143,140.942857143,142.942857143,154.657142857,167.971428571,175.142857143,171.885714286,166.371428571,151.571428571,139.257142857,120.514285714,108.228571429,96.6,99.1142857143,98.3142857143,100.457142857,100.385714286,0.0
84.3142857143,100.742857143,109.885714286,119.628571429,127.571428571,139.285714286,154.914285714,168.685714286,176.057142857,167.114285714,147.942857143,126.0,113.857142857,107.771428571,101.142857143,99.9714285714,98.9142857143,101.942857143,103.371428571,100.657142857,0.0
82.2,100.2,127.2,144.314285714,152.428571429,163.457142857,172.971428571,176.628571429,179.171428571,174.485714286,167.314285714,158.142857143,148.8,127.657142857,112.057142857,104.171428571,104.685714286,103.914285714,105.057142857,105.985714286,0.0
96.9571428571,91.1714285714,103.742857143,116.457142857,130.228571429,137.571428571,155.8,168.514285714,176.6,174.314285714,162.857142857,134.885714286,112.0,101.2,98.7142857143,97.2,96.0571428571,97.3142857143,97.4571428571,94.8857142857,0.0
83.8142857143,73.7428571429,106.885714286,144.457142857,170.114285714,168.742857143,171.257142857,172.114285714,171.114285714,168.6,162.971428571,157.228571429,135.571428571,105.914285714,85.8857142857,84.5142857143,83.9714285714,86.0,90.0,85.0,0.0
81.8714285714,88.5142857143,113.228571429,130.228571429,142.085714286,157.514285714,170.971428571,175.771428571,176.685714286,172.485714286,162.457142857,146.457142857,131.114285714,120.571428571,115.371428571,112.857142857,116.228571429,116.628571429,113.914285714,115.771428571,0.0
79.9142857143,94.3428571429,92.4857142857,109.142857143,141.571428571,168.485714286,176.314285714,176.514285714,175.657142857,174.0,167.628571429,141.657142857,109.971428571,90.1428571429,87.2571428571,84.8571428571,84.5714285714,86.9714285714,91.6857142857,88.8285714286,0.0
96.4,87.4,119.4,153.571428571,166.114285714,172.285714286,172.4,172.342857143,177.8,165.085714286,138.428571429,111.028571429,103.257142857,94.2857142857,88.6571428571,84.0857142857,85.0,85.5142857143,88.6571428571,89.5857142857,0.0
94.7,97.2,98.2,110.228571429,122.714285714,139.0,155.885714286,172.0,174.628571429,173.371428571,175.371428571,155.828571429,124.0,99.0285714286,93.9714285714,94.6571428571,95.2285714286,93.9714285714,89.6857142857,93.3285714286,0.0
90.7285714286,87.0857142857,112.371428571,133.914285714,143.914285714,158.485714286,169.514285714,171.971428571,172.171428571,174.514285714,165.714285714,156.314285714,134.771428571,113.228571429,96.0571428571,96.3714285714,95.4285714286,94.5142857143,95.6571428571,96.0857142857,0.0
81.6142857143,93.5428571429,95.6857142857,99.0857142857,123.971428571,146.942857143,167.657142857,173.857142857,177.942857143,174.142857143,170.457142857,157.6,142.057142857,127.285714286,117.4,111.942857143,116.228571429,116.685714286,113.542857143,117.614285714,0.0
87.8571428571,93.5714285714,96.1428571429,100.657142857,112.885714286,123.942857143,146.228571429,165.571428571,177.428571429,177.6,165.342857143,145.514285714,128.628571429,112.371428571,95.3428571429,85.4,88.2285714286,88.6857142857,90.5428571429,91.6142857143,0.0
95.9571428571,89.1714285714,94.7428571429,107.885714286,119.514285714,129.085714286,144.485714286,163.628571429,176.8,172.171428571,165.342857143,155.085714286,136.257142857,116.428571429,104.571428571,101.971428571,100.857142857,100.142857143,101.571428571,104.857142857,0.0
97.6571428571,94.3714285714,101.942857143,109.657142857,111.685714286,133.2,159.771428571,177.542857143,174.485714286,169.742857143,155.285714286,143.657142857,126.257142857,111.714285714,99.7428571429,100.685714286,101.342857143,102.8,103.8,105.8,0.0
93.1857142857,90.2571428571,95.1142857143,108.714285714,124.0,142.257142857,160.171428571,171.342857143,174.028571429,171.028571429,157.4,132.057142857,112.028571429,106.171428571,104.571428571,101.257142857,101.914285714,99.9142857143,100.057142857,101.485714286,0.0
81.0285714286,83.8857142857,93.1714285714,96.7714285714,113.971428571,140.342857143,168.428571429,173.4,174.771428571,176.457142857,164.085714286,140.657142857,122.314285714,110.085714286,95.3428571429,86.4285714286,90.4571428571,88.8285714286,86.1142857143,87.4714285714,0.0
94.7714285714,86.9142857143,101.628571429,117.342857143,130.0,143.371428571,162.485714286,172.8,173.971428571,171.371428571,170.514285714,170.342857143,164.6,145.142857143,125.057142857,114.085714286,117.542857143,115.371428571,115.085714286,113.228571429,0.0
82.0714285714,82.7142857143,108.428571429,129.828571429,148.971428571,162.742857143,176.085714286,177.885714286,177.514285714,169.4,154.057142857,138.914285714,125.171428571,113.028571429,102.6,99.5714285714,101.942857143,102.685714286,102.542857143,104.614285714,0.0
86.3,85.8,112.8,137.514285714,149.571428571,149.285714286,157.028571429,167.571428571,177.457142857,178.914285714,172.714285714,157.8,130.628571429,104.8,90.6571428571,90.3714285714,93.0571428571,91.6571428571,89.2285714286,88.4428571429,0.0
92.4142857143,89.3428571429,96.4857142857,108.228571429,118.628571429,130.4,147.942857143,167.571428571,177.4,172.8,160.857142857,150.114285714,130.914285714,108.342857143,92.3142857143,89.3142857143,90.8285714286,89.3428571429,90.7714285714,93.5571428571,0.0
92.7,89.2,108.2,128.971428571,144.571428571,149.057142857,164.171428571,176.257142857,179.857142857,163.714285714,141.342857143,123.142857143,119.314285714,114.4,109.857142857,109.6,110.028571429,109.885714286,108.742857143,109.314285714,0.0
91.2,91.2,105.2,117.828571429,132.971428571,153.542857143,168.428571429,170.514285714,171.514285714,171.314285714,169.714285714,157.628571429,140.428571429,126.828571429,126.857142857,127.514285714,126.628571429,126.771428571,128.485714286,121.128571429,0.0
81.0857142857,91.6571428571,102.514285714,118.028571429,135.542857143,149.828571429,163.657142857,172.885714286,178.628571429,170.085714286,158.228571429,140.742857143,130.0,113.542857143,102.971428571,97.4285714286,100.028571429,98.1142857143,97.2571428571,101.685714286,0.0
96.5714285714,102.714285714,131.428571429,151.742857143,148.514285714,156.2,165.228571429,175.057142857,178.228571429,177.142857143,173.257142857,159.6,137.142857143,117.571428571,113.628571429,113.8,112.714285714,111.2,112.2,115.7,0.0
86.0857142857,86.6571428571,92.5142857143,101.942857143,111.885714286,124.428571429,144.114285714,161.771428571,176.342857143,172.8,156.314285714,126.628571429,106.142857143,94.7428571429,88.4,83.8,85.1142857143,83.6,82.6,86.6,0.0
83.2714285714,87.9142857143,100.628571429,112.8,124.371428571,141.771428571,165.2,176.028571429,173.514285714,173.714285714,161.114285714,141.628571429,120.828571429,107.342857143,95.4,96.3714285714,96.5714285714,98.0285714286,97.3142857143,94.6714285714,0.0
84.9714285714,96.1142857143,113.828571429,132.2,143.171428571,156.971428571,169.514285714,174.542857143,177.371428571,172.314285714,157.428571429,137.285714286,130.571428571,118.485714286,100.857142857,91.5428571429,96.4857142857,97.2285714286,94.5142857143,91.8714285714,0.0
90.2857142857,92.8571428571,108.714285714,120.257142857,136.485714286,148.514285714,164.428571429,171.228571429,181.028571429,169.285714286,148.028571429,120.971428571,106.342857143,93.2571428571,88.1428571429,86.4,86.6285714286,87.8285714286,88.1142857143,82.4714285714,0.0
97.1571428571,90.3714285714,101.942857143,113.314285714,129.942857143,147.914285714,165.028571429,168.771428571,178.028571429,165.114285714,142.657142857,112.8,99.0857142857,89.5428571429,85.5714285714,83.3714285714,83.7142857143,85.7714285714,86.4857142857,87.1285714286,0.0
98.4714285714,82.1142857143,90.8285714286,97.6857142857,120.571428571,149.6,174.171428571,175.371428571,179.971428571,172.285714286,162.314285714,153.342857143,152.057142857,141.714285714,130.857142857,126.257142857,129.028571429,127.0,122.0,124.0,0.0
80.3,84.8,86.8,97.8,122.857142857,150.685714286,166.257142857,172.314285714,179.028571429,174.4,164.771428571,158.885714286,144.114285714,114.714285714,88.5428571429,82.5428571429,84.7714285714,85.3714285714,85.0857142857,84.7285714286,0.0
92.0285714286,89.8857142857,99.1714285714,117.714285714,142.314285714,175.114285714,209.285714286,227.342857143,229.114285714,230.914285714,230.114285714,219.371428571,210.571428571,205.371428571,206.8,204.657142857,205.371428571,203.457142857,205.028571429,208.242857143,1.0
79.6857142857,95.2571428571,132.114285714,155.285714286,181.0,204.542857143,224.742857143,225.057142857,229.514285714,227.628571429,222.371428571,214.8,210.628571429,208.057142857,205.228571429,203.057142857,201.857142857,201.942857143,202.371428571,210.157142857,1.0
84.9285714286,89.2857142857,129.571428571,164.085714286,194.314285714,209.857142857,226.028571429,230.4,232.971428571,227.171428571,218.6,213.085714286,211.0,209.914285714,207.057142857,206.057142857,205.685714286,208.657142857,209.228571429,205.442857143,1.0
85.9,88.4,101.4,122.971428571,154.485714286,183.971428571,211.428571429,224.257142857,229.114285714,224.885714286,216.971428571,207.771428571,205.314285714,203.571428571,201.6,202.6,203.285714286,202.457142857,200.028571429,199.242857143,1.0
81.3142857143,98.7428571429,96.8857142857,131.085714286,175.6,213.457142857,221.228571429,232.457142857,232.885714286,231.028571429,227.485714286,226.2,221.942857143,214.857142857,209.2,207.2,208.142857143,206.342857143,204.771428571,203.557142857,1.0
83.0857142857,93.6571428571,90.5142857143,87.9142857143,128.4,177.8,218.885714286,223.085714286,231.6,227.8,226.571428571,219.542857143,213.685714286,206.314285714,203.628571429,204.142857143,202.457142857,198.971428571,198.685714286,206.328571429,1.0
89.9,88.4,126.4,154.885714286,176.485714286,200.228571429,220.2,225.114285714,232.657142857,230.828571429,225.942857143,219.971428571,215.371428571,209.114285714,205.142857143,201.285714286,199.342857143,201.314285714,205.457142857,200.385714286,1.0
96.3285714286,97.6857142857,91.9714285714,88.0857142857,109.4,144.171428571,190.4,216.828571429,230.228571429,222.828571429,218.085714286,214.057142857,212.571428571,206.571428571,200.942857143,200.857142857,201.685714286,200.285714286,198.142857143,203.214285714,1.0
82.5142857143,88.9428571429,107.085714286,123.514285714,130.057142857,127.171428571,160.085714286,204.971428571,237.914285714,231.171428571,229.657142857,224.542857143,217.742857143,207.6,200.085714286,197.342857143,195.628571429,197.4,200.4,201.4,1.0
84.6857142857,87.2571428571,107.114285714,143.685714286,173.514285714,192.485714286,209.257142857,228.8,235.542857143,231.6,224.142857143,217.828571429,217.257142857,214.714285714,209.085714286,207.828571429,207.542857143,209.2,208.2,208.7,1.0
96.5714285714,104.714285714,132.428571429,156.142857143,169.371428571,186.028571429,206.171428571,221.4,231.742857143,228.828571429,221.485714286,210.8,205.028571429,201.657142857,200.657142857,201.2,199.171428571,200.114285714,201.257142857,200.685714286,1.0
84.6,86.6,119.6,148.8,189.4,210.314285714,230.314285714,228.028571429,230.228571429,230.114285714,230.971428571,224.657142857,218.685714286,212.857142857,210.514285714,207.085714286,207.6,209.142857143,209.571428571,206.857142857,1.0
83.3142857143,94.7428571429,121.885714286,153.714285714,185.285714286,213.428571429,226.314285714,227.885714286,230.857142857,231.257142857,224.285714286,214.428571429,208.657142857,205.171428571,202.914285714,202.085714286,201.914285714,202.257142857,201.828571429,199.042857143,1.0
83.9428571429,99.2285714286,108.657142857,136.285714286,168.057142857,196.685714286,211.4,227.142857143,232.8,229.457142857,221.828571429,218.828571429,216.942857143,209.857142857,204.714285714,202.342857143,200.971428571,198.628571429,200.914285714,206.771428571,1.0
81.6714285714,100.314285714,118.028571429,131.028571429,133.657142857,139.142857143,175.028571429,215.142857143,236.4,231.857142857,228.228571429,220.228571429,213.114285714,209.628571429,205.371428571,204.285714286,206.514285714,208.857142857,208.428571429,207.642857143,1.0
85.5428571429,102.828571429,138.257142857,158.971428571,167.857142857,179.285714286,204.685714286,223.428571429,234.485714286,229.6,228.0,226.742857143,225.2,216.314285714,205.942857143,197.857142857,200.057142857,203.457142857,207.028571429,203.742857143,1.0
86.8571428571,91.5714285714,110.142857143,126.285714286,140.657142857,166.028571429,198.828571429,221.714285714,229.771428571,228.142857143,228.228571429,222.514285714,213.428571429,207.371428571,208.2,206.028571429,203.371428571,202.257142857,204.828571429,205.042857143,1.0
98.6857142857,91.2571428571,118.114285714,147.657142857,170.942857143,186.371428571,205.742857143,220.457142857,232.057142857,229.942857143,227.171428571,218.971428571,212.6,207.371428571,209.028571429,208.371428571,208.714285714,209.142857143,210.571428571,207.857142857,1.0
89.9857142857,81.0571428571,99.9142857143,133.114285714,155.371428571,175.085714286,200.685714286,225.971428571,233.6,230.857142857,228.714285714,223.8,221.8,215.828571429,211.6,207.428571429,207.457142857,206.485714286,207.342857143,205.914285714,1.0
85.6857142857,96.2571428571,118.114285714,154.485714286,182.914285714,200.057142857,211.285714286,227.514285714,232.314285714,227.628571429,224.771428571,220.0,212.828571429,205.285714286,205.571428571,203.228571429,200.314285714,200.285714286,205.142857143,200.214285714,1.0
84.9714285714,103.114285714,117.828571429,130.285714286,140.971428571,156.085714286,185.771428571,214.6,234.257142857,231.0,222.914285714,211.228571429,206.314285714,205.228571429,204.2,202.542857143,202.542857143,201.8,201.8,199.8,1.0
83.5,99.0,98.0,108.371428571,130.314285714,170.542857143,204.057142857,226.8,231.028571429,227.171428571,220.171428571,215.142857143,215.0,210.8,206.971428571,204.714285714,203.914285714,204.714285714,206.857142857,204.285714286,1.0
96.8,99.8,103.8,112.828571429,140.057142857,181.571428571,216.714285714,228.571428571,229.885714286,229.314285714,227.571428571,223.857142857,221.428571429,215.171428571,208.342857143,205.057142857,204.885714286,201.857142857,199.428571429,202.142857143,1.0
100.357142857,86.5714285714,98.1428571429,125.285714286,147.314285714,174.514285714,207.571428571,233.571428571,232.114285714,228.057142857,221.171428571,215.457142857,210.942857143,207.457142857,205.0,203.542857143,203.314285714,202.685714286,203.542857143,203.614285714,1.0
87.2285714286,106.085714286,129.371428571,155.0,166.857142857,186.685714286,208.057142857,228.485714286,231.114285714,227.485714286,222.657142857,214.628571429,205.257142857,201.914285714,200.485714286,201.028571429,202.142857143,201.657142857,199.228571429,199.942857143,1.0
